,lakeID,dateSample,taxa,length_mm,width_mm
1665,WL,6/20/12,daphnia,0.878843408,NA
1666,WL,6/20/12,daphnia,1.026760435,NA
1667,WL,6/20/12,daphnia,1.053355785,NA
1668,WL,6/20/12,daphnia,1.72798785,NA
1669,WL,6/20/12,daphnia,1.098597595,NA
1670,WL,6/20/12,daphnia,1.603711133,NA
1671,WL,6/20/12,daphnia,1.219993562,NA
1672,WL,6/20/12,daphnia,0.870151631,NA
1673,WL,6/20/12,daphnia,1.664380226,NA
1674,WL,6/20/12,daphnia,1.269824761,NA
1675,WL,6/20/12,daphnia,1.666509835,NA
1676,WL,6/20/12,daphnia,0.951860932,NA
1677,WL,6/20/12,daphnia,1.213827601,NA
1678,WL,6/20/12,holopedium,0.284267576,NA
1679,WL,6/20/12,holopedium,0.335214117,NA
1680,WL,6/20/12,holopedium,0.298160352,NA
1681,WL,6/20/12,holopedium,0.319641994,NA
1682,WL,6/20/12,holopedium,0.277346632,NA
1683,WL,6/20/12,holopedium,0.217583522,NA
1684,WL,6/20/12,holopedium,0.221915473,NA
1685,WL,6/20/12,holopedium,0.305863718,NA
1686,WL,6/20/12,holopedium,0.242226661,NA
1687,WL,6/20/12,holopedium,0.310392865,NA
1688,WL,6/20/12,holopedium,0.318058065,NA
1689,WL,6/20/12,holopedium,0.350957991,NA
1690,WL,6/20/12,holopedium,0.324355614,NA
1691,WL,6/20/12,holopedium,0.234071652,NA
1692,WL,6/20/12,holopedium,0.280826188,NA
1693,WL,6/20/12,holopedium,0.427902598,NA
1694,WL,6/20/12,holopedium,0.292886949,NA
1695,WL,6/20/12,holopedium,0.297956795,NA
1696,WL,6/20/12,holopedium,0.356733925,NA
1697,WL,6/20/12,holopedium,0.257607949,NA
1698,WL,6/20/12,holopedium,0.278224473,NA
1699,WL,6/20/12,holopedium,0.398526755,NA
1700,WL,6/20/12,holopedium,0.307250452,NA
1701,WL,6/20/12,holopedium,0.114679016,NA
1702,WL,6/27/12,chaoborus,9.147145177,1.162418791
1703,WL,6/27/12,chaoborus,9.521051974,0.919165417
1704,WL,6/27/12,chaoborus,14.56524863,1.139961269
1705,WL,6/27/12,chaoborus,10.70602199,1.126186907
1706,WL,6/27/12,chaoborus,5.832521239,1.290104948
1707,WL,6/27/12,chaoborus,5.941435532,0.619971264
1708,WL,6/27/12,chaoborus,8.667947276,1.007277611
1709,WL,6/27/12,chaoborus,11.5951087,0.927098951
1710,WL,6/27/12,chaoborus,11.87147051,1.311844078
1711,WL,6/27/12,chaoborus,5.776330585,0.643147176
1712,WL,6/27/12,chaoborus,11.44287231,1.394396552
1713,WL,6/27/12,chaoborus,8.453492004,1.345608446
1714,WL,6/27/12,chaoborus,10.44418416,1.212924788
1715,WL,6/27/12,chaoborus,10.81196902,1.077023988
1716,WL,6/27/12,chaoborus,12.96076962,0.971795352
1717,WL,6/27/12,chaoborus,11.93765617,1.063811844
1718,WL,6/27/12,chaoborus,10.07874188,0.848513243
1719,WL,6/27/12,chaoborus,12.20371064,1.205678411
1720,WL,6/27/12,chaoborus,11.09404673,0.970264868
1721,WL,6/27/12,chaoborus,5.400018741,0.447213893
1722,WL,6/27/12,chaoborus,10.08464518,1.007277611
1723,WL,6/27/12,chaoborus,8.943903048,1.228104698
1724,WL,6/27/12,chaoborus,12.65161169,1.066091954
1725,WL,6/27/12,chaoborus,11.65545352,0.86616067
1726,WL,6/27/12,chaoborus,10.71686032,0.945308596
1727,WL,6/27/12,chaoborus,6.512118941,0.719077961
1728,WL,6/27/12,chaoborus,11.51146302,0.530078711
1729,WL,6/27/12,chaoborus,11.61456772,1.259089205
1730,WL,6/27/12,cyclopoid,0.418532607,NA
1731,WL,6/27/12,cyclopoid,1.125423017,NA
1732,WL,6/27/12,cyclopoid,0.453029185,NA
1733,WL,6/27/12,cyclopoid,0.293236813,NA
1734,WL,6/27/12,cyclopoid,0.492283911,NA
1735,WL,6/27/12,cyclopoid,0.560685479,NA
1736,WL,6/27/12,cyclopoid,0.499465662,NA
1737,WL,6/27/12,cyclopoid,0.52629068,NA
1738,WL,6/27/12,cyclopoid,0.903488461,NA
1739,WL,6/27/12,cyclopoid,0.423481591,NA
1740,WL,6/27/12,cyclopoid,0.545762194,NA
1741,WL,6/27/12,cyclopoid,0.413475484,NA
1742,WL,6/27/12,cyclopoid,0.412056945,NA
1743,WL,6/27/12,cyclopoid,0.459282207,NA
1744,WL,6/27/12,cyclopoid,0.59892878,NA
1745,WL,6/27/12,cyclopoid,0.538147884,NA
1746,WL,6/27/12,cyclopoid,0.387248416,NA
1747,WL,6/27/12,cyclopoid,0.270031297,NA
1748,WL,6/27/12,cyclopoid,0.684556373,NA
1749,WL,6/27/12,cyclopoid,0.708035419,NA
1750,WL,6/27/12,cyclopoid,0.418341772,NA
1751,WL,6/27/12,cyclopoid,0.543421287,NA
1752,WL,6/27/12,cyclopoid,0.292683392,NA
1753,WL,6/27/12,cyclopoid,0.389226737,NA
1754,WL,6/27/12,cyclopoid,0.514980535,NA
1755,WL,6/27/12,cyclopoid,0.566467774,NA
1756,WL,6/27/12,cyclopoid,0.418144576,NA
1757,WL,6/27/12,cyclopoid,0.530578102,NA
1758,WL,6/27/12,cyclopoid,0.503816697,NA
1759,WL,6/27/12,daphnia,1.130962699,NA
1760,WL,6/27/12,daphnia,0.989863722,NA
1761,WL,6/27/12,daphnia,1.052967833,NA
1762,WL,6/27/12,daphnia,0.792585989,NA
1763,WL,6/27/12,daphnia,0.878571016,NA
1764,WL,6/27/12,daphnia,0.963491238,NA
1765,WL,6/27/12,daphnia,1.050920767,NA
1766,WL,6/27/12,daphnia,0.529372921,NA
1767,WL,6/27/12,daphnia,0.759123063,NA
1768,WL,6/27/12,daphnia,1.031391097,NA
1769,WL,6/27/12,daphnia,1.004077623,NA
1770,WL,6/27/12,daphnia,0.731330841,NA
1771,WL,6/27/12,daphnia,1.292243436,NA
1772,WL,6/27/12,daphnia,1.343799784,NA
1773,WL,6/27/12,daphnia,1.138317279,NA
1774,WL,6/27/12,daphnia,0.984168256,NA
1775,WL,6/27/12,daphnia,0.993949599,NA
1776,WL,6/27/12,daphnia,0.968889549,NA
1777,WL,6/27/12,daphnia,1.180389438,NA
1778,WL,6/27/12,daphnia,1.073570562,NA
1779,WL,6/27/12,daphnia,0.657289784,NA
1780,WL,6/27/12,daphnia,1.281413796,NA
1781,WL,6/27/12,daphnia,0.934048156,NA
1782,WL,6/27/12,daphnia,0.689126613,NA
1783,WL,6/27/12,daphnia,0.858958803,NA
1784,WL,6/27/12,daphnia,0.703365277,NA
1785,WL,6/27/12,holopedium,0.34870614,NA
1786,WL,6/27/12,holopedium,0.335939289,NA
1787,WL,6/27/12,holopedium,0.393208824,NA
1788,WL,6/27/12,holopedium,0.310653673,NA
1789,WL,6/27/12,holopedium,0.402820539,NA
1790,WL,6/27/12,holopedium,0.49047098,NA
1791,WL,6/27/12,holopedium,0.358152464,NA
1792,WL,6/27/12,holopedium,0.393825857,NA
1793,WL,6/27/12,holopedium,0.250114501,NA
1794,WL,6/27/12,holopedium,0.413475484,NA
1795,WL,6/27/12,holopedium,0.386828579,NA
1796,WL,6/27/12,holopedium,0.386936719,NA
1797,WL,6/27/12,holopedium,0.300055978,NA
1798,WL,6/27/12,holopedium,0.300259535,NA
1799,WL,6/27/12,holopedium,0.376167273,NA
1800,WL,6/27/12,holopedium,0.437075392,NA
1801,WL,6/27/12,holopedium,0.342561258,NA
1802,WL,6/27/12,holopedium,0.403971909,NA
1803,WL,6/27/12,holopedium,0.350557238,NA
1804,WL,6/27/12,holopedium,0.408901809,NA
1805,WL,6/27/12,holopedium,0.281691306,NA
1806,WL,6/27/12,holopedium,0.355601639,NA
1807,WL,6/27/12,holopedium,0.406516374,NA
1808,WL,6/27/12,holopedium,0.390110939,NA
1809,WL,6/27/12,holopedium,0.332974988,NA
1810,EL,7/11/12,chaoborus,14.588,1.43
1811,EL,7/11/12,chaoborus,15.545,1.305
1812,EL,7/11/12,chaoborus,14.496,1.345
1813,EL,7/11/12,chaoborus,14.34,1.409
1814,EL,7/11/12,chaoborus,14.394,1.519
1815,EL,7/11/12,chaoborus,13.886,1.359
1816,EL,7/11/12,chaoborus,14.569,1.631
1817,EL,7/11/12,chaoborus,14.184,1.675
1818,EL,7/11/12,chaoborus,12.719,1.078
1819,EL,7/11/12,chaoborus,14.487,1.487
1820,EL,7/11/12,chaoborus,11.257,1.673
1821,EL,7/11/12,chaoborus,11.866,1.24
1822,EL,7/11/12,chaoborus,14.898,1.583
1823,EL,7/11/12,chaoborus,14.331,1.359
1824,EL,7/11/12,chaoborus,13.131,1.43
1825,EL,7/11/12,chaoborus,12.082,0.762
1826,EL,7/11/12,chaoborus,12.977,1.333
1827,EL,7/11/12,chaoborus,9.928,1.546
1828,EL,7/11/12,chaoborus,14.812,1.438
1829,EL,7/11/12,chaoborus,13.534,1.305
1830,EL,7/11/12,chaoborus,15.883,1.562
1831,EL,7/11/12,chaoborus,14.935,1.171
1832,EL,7/11/12,chaoborus,12.982,1.078
1833,EL,7/11/12,chaoborus,14.064,1.382
1834,EL,7/11/12,chaoborus,14.486,1.199
1835,EL,7/11/12,cyclopoid,0.365,
1836,EL,7/11/12,cyclopoid,0.44,
1837,EL,7/11/12,cyclopoid,0.449,
1838,EL,7/11/12,cyclopoid,0.377,
1839,EL,7/11/12,cyclopoid,0.459,
1840,EL,7/11/12,cyclopoid,0.439
1841,EL,7/11/12,cyclopoid,0.316
1842,EL,7/11/12,cyclopoid,0.698
1843,EL,7/11/12,cyclopoid,0.469
1844,EL,7/11/12,cyclopoid,0.473
1845,EL,7/11/12,cyclopoid,0.634
1846,EL,7/11/12,cyclopoid,0.362
1847,EL,7/11/12,cyclopoid,0.933
1848,EL,7/11/12,cyclopoid,0.367
1849,EL,7/11/12,cyclopoid,0.372
1850,EL,7/11/12,cyclopoid,0.499
1851,EL,7/11/12,cyclopoid,0.57
1852,EL,7/11/12,cyclopoid,0.305
1853,EL,7/11/12,cyclopoid,0.416
1854,EL,7/11/12,cyclopoid,0.472
1855,EL,7/11/12,cyclopoid,0.408
1856,EL,7/11/12,cyclopoid,0.376
1857,EL,7/11/12,cyclopoid,0.387
1858,EL,7/11/12,cyclopoid,0.503
1859,EL,7/11/12,cyclopoid,0.38
1860,EL,7/11/12,cyclopoid,0.487
1861,EL,7/11/12,cyclopoid,0.505
1862,EL,7/11/12,daphnia,0.762
1863,EL,7/11/12,daphnia,0.758
1864,EL,7/11/12,daphnia,0.747
1865,EL,7/11/12,daphnia,0.655
1866,EL,7/11/12,daphnia,1.038
1867,EL,7/11/12,daphnia,0.655
1868,EL,7/11/12,daphnia,0.962
1869,EL,7/11/12,daphnia,1.36
1870,EL,7/11/12,daphnia,1.801
1871,EL,7/11/12,daphnia,1.029
1872,EL,7/11/12,daphnia,0.925
1873,EL,7/11/12,daphnia,0.626
1874,EL,7/11/12,daphnia,0.733
1875,EL,7/11/12,daphnia,0.916
1876,EL,7/11/12,daphnia,0.799
1877,EL,7/11/12,daphnia,1.565
1878,EL,7/11/12,daphnia,0.854
1879,EL,7/11/12,daphnia,1.05
1880,EL,7/11/12,daphnia,0.786
1881,EL,7/11/12,daphnia,0.825
1882,EL,7/11/12,daphnia,0.927
1883,EL,7/11/12,daphnia,0.767
1884,EL,7/11/12,daphnia,1.105
1885,EL,7/11/12,daphnia,0.657
1886,EL,7/11/12,daphnia,1.414
1887,EL,7/11/12,holopedium,0.285
1888,EL,7/11/12,holopedium,0.354,
1889,EL,7/11/12,holopedium,0.315,
1890,EL,7/11/12,holopedium,0.395,
1891,EL,7/11/12,holopedium,0.303,
1892,EL,7/18/12,chaoborus,8.004,0.733
1893,EL,7/18/12,chaoborus,7.142,0.707
1894,EL,7/18/12,chaoborus,12.013,1.187
1895,EL,7/18/12,chaoborus,13.566,1.321
1896,EL,7/18/12,chaoborus,15.011,1.301
1897,EL,7/18/12,chaoborus,12.801,0.91
1898,EL,7/18/12,chaoborus,13.777,1.109
1899,EL,7/18/12,chaoborus,13.685,1.405
1900,EL,7/18/12,chaoborus,13.627,1.436
1901,EL,7/18/12,chaoborus,12.291,1.337
1902,EL,7/18/12,chaoborus,14.64,1.374
1903,EL,7/18/12,chaoborus,15.553,1.396
1904,EL,7/18/12,chaoborus,14.004,0.957
1905,EL,7/18/12,chaoborus,13.945,1.518
1906,EL,7/18/12,chaoborus,15.292,1.613
1907,EL,7/18/12,chaoborus,14.515,1.734
1908,EL,7/18/12,chaoborus,15.764,1.493
1909,EL,7/18/12,chaoborus,18.292,1.617
1910,EL,7/18/12,chaoborus,17.208,1.849
1911,EL,7/18/12,chaoborus,14.183,1.334
1912,EL,7/18/12,chaoborus,7.539,0.789
1913,EL,7/18/12,chaoborus,12.741,1.11
1914,EL,7/18/12,chaoborus,7.837,0.584
1915,EL,7/18/12,chaoborus,14.396,1.607
1916,EL,7/18/12,cyclopoid,0.854,
1917,EL,7/18/12,cyclopoid,1.091,
1918,EL,7/18/12,cyclopoid,0.913,
1919,EL,7/18/12,cyclopoid,1.421,
1920,EL,7/18/12,cyclopoid,1.331
1921,EL,7/18/12,cyclopoid,1.131
1922,EL,7/18/12,cyclopoid,1.191
1923,EL,7/18/12,cyclopoid,1.147
1924,EL,7/18/12,cyclopoid,1.456
1925,EL,7/18/12,cyclopoid,1.508
1926,EL,7/18/12,cyclopoid,1.194
1927,EL,7/18/12,cyclopoid,1.06
1928,EL,7/18/12,cyclopoid,1.407
1929,EL,7/18/12,cyclopoid,0.965
1930,EL,7/18/12,cyclopoid,1.035
1931,EL,7/18/12,cyclopoid,1.355
1932,EL,7/18/12,cyclopoid,0.875
1933,EL,7/18/12,cyclopoid,0.768
1934,EL,7/18/12,cyclopoid,0.822
1935,EL,7/18/12,cyclopoid,0.969
1936,EL,7/18/12,cyclopoid,1.234
1937,EL,7/18/12,cyclopoid,0.622
1938,EL,7/18/12,cyclopoid,0.759
1939,EL,7/18/12,cyclopoid,1.139
1940,EL,7/18/12,cyclopoid,0.748
1941,EL,7/18/12,cyclopoid,0.404
1942,EL,7/18/12,daphnia,1.872
1943,EL,7/18/12,daphnia,1.727
1944,EL,7/18/12,daphnia,1.906
1945,EL,7/18/12,daphnia,1.337
1946,EL,7/18/12,daphnia,1.816
1947,EL,7/18/12,daphnia,0.748
1948,EL,7/18/12,daphnia,0.841
1949,EL,7/18/12,daphnia,1.517
1950,EL,7/18/12,daphnia,1.728
1951,EL,7/18/12,daphnia,1.388
1952,EL,7/18/12,daphnia,0.843
1953,EL,7/18/12,daphnia,1.414
1954,EL,7/18/12,daphnia,1.101
1955,EL,7/18/12,daphnia,1.7
1956,EL,7/18/12,daphnia,0.998
1957,EL,7/18/12,daphnia,0.853
1958,EL,7/18/12,daphnia,1.097
1959,EL,7/18/12,daphnia,1.81
1960,EL,7/18/12,daphnia,0.706
1961,EL,7/18/12,daphnia,0.859
1962,EL,7/18/12,daphnia,0.942
1963,EL,7/18/12,daphnia,1.522
1964,EL,7/18/12,daphnia,1.201
1965,EL,7/18/12,daphnia,0.653
1966,EL,7/18/12,daphnia,0.744
1967,EL,7/18/12,holopedium,0.392
1968,EL,7/18/12,holopedium,0.366
1969,EL,7/18/12,holopedium,0.318
1970,EL,7/18/12,holopedium,0.318
1971,EL,7/18/12,holopedium,0.33
1972,EL,7/18/12,holopedium,0.285
1973,EL,7/18/12,holopedium,0.262
1974,EL,7/18/12,holopedium,0.343
1975,EL,7/18/12,holopedium,0.279
1976,EL,7/18/12,holopedium,0.361
1977,EL,7/18/12,holopedium,0.343
1978,EL,7/18/12,holopedium,0.436
1979,EL,7/18/12,holopedium,0.337
1980,EL,7/18/12,holopedium,0.409
1981,EL,7/18/12,holopedium,0.351
1982,EL,7/18/12,holopedium,0.259
1983,EL,7/18/12,holopedium,0.257
1984,EL,7/18/12,holopedium,0.287,
1985,EL,7/18/12,holopedium,0.312,
1986,EL,7/18/12,holopedium,0.299,
1987,EL,7/18/12,holopedium,0.446,
1988,EL,7/18/12,holopedium,0.337,
1989,EL,7/18/12,holopedium,0.298,
1990,WL,8/8/12,chaoborus,13.003,1.756
1991,WL,8/8/12,chaoborus,11.437,1.316
1992,WL,8/8/12,chaoborus,13.425,1.372
1993,WL,8/8/12,chaoborus,12.593,1.326
1994,WL,8/8/12,chaoborus,11.927,1.818
1995,WL,8/8/12,chaoborus,13.861,1.328
1996,WL,8/8/12,chaoborus,13,1.501
1997,WL,8/8/12,chaoborus,13.747,1.45
1998,WL,8/8/12,chaoborus,13.957,1.389
1999,WL,8/8/12,chaoborus,10.203,1.258
2000,WL,8/8/12,chaoborus,12.319,1.387
2001,WL,8/8/12,chaoborus,14.362,1.549
2002,WL,8/8/12,chaoborus,10.257,1.205
2003,WL,8/8/12,chaoborus,11.166,1.326
2004,WL,8/8/12,chaoborus,13.484,1.127
2005,WL,8/8/12,chaoborus,12.769,1.326
2006,WL,8/8/12,chaoborus,15.852,1.83
2007,WL,8/8/12,chaoborus,13.669,1.316
2008,WL,8/8/12,chaoborus,13.222,1.511
2009,WL,8/8/12,chaoborus,12.127,1.378
2010,WL,8/8/12,chaoborus,11.015,1.355
2011,WL,8/8/12,chaoborus,10.906,1.099
2012,WL,8/8/12,chaoborus,12.946,1.305
2013,WL,8/8/12,chaoborus,13.838,1.258
2014,WL,8/8/12,chaoborus,12.91,1.361
2015,WL,8/8/12,daphnia,0.657,
2016,WL,8/8/12,daphnia,0.724
2017,WL,8/8/12,daphnia,1.263
2018,WL,8/8/12,daphnia,1.373
2019,WL,8/8/12,daphnia,1.285
2020,WL,8/8/12,daphnia,1.682
2021,WL,8/8/12,daphnia,1.058
2022,WL,8/8/12,daphnia,0.878
2023,WL,8/8/12,daphnia,0.907
2024,WL,8/8/12,daphnia,1.238
2025,WL,8/8/12,daphnia,0.725
2026,WL,8/8/12,daphnia,1.095
2027,WL,8/8/12,daphnia,1.026
2028,WL,8/8/12,daphnia,0.924
2029,WL,8/8/12,daphnia,1.01
2030,WL,8/8/12,daphnia,1.685
2031,WL,8/8/12,daphnia,1.389
2032,WL,8/8/12,daphnia,0.811
2033,WL,8/8/12,daphnia,1.305
2034,WL,8/8/12,daphnia,1.087
2035,WL,8/8/12,daphnia,0.707
2036,WL,8/8/12,daphnia,1.209
2037,WL,8/8/12,daphnia,0.897
2038,WL,8/8/12,daphnia,0.829
2039,WL,8/8/12,daphnia,1.614
2040,WL,8/8/12,cyclopoid,1.158
2041,WL,8/8/12,cyclopoid,0.44
2042,WL,8/8/12,cyclopoid,0.746
2043,WL,8/8/12,cyclopoid,1.187
2044,WL,8/8/12,cyclopoid,0.505
2045,WL,8/8/12,cyclopoid,0.499
2046,WL,8/8/12,cyclopoid,0.379
2047,WL,8/8/12,cyclopoid,0.346
2048,WL,8/8/12,cyclopoid,0.332
2049,WL,8/8/12,cyclopoid,0.449
2050,WL,8/8/12,cyclopoid,0.421
2051,WL,8/8/12,cyclopoid,0.433
2052,WL,8/8/12,cyclopoid,0.302
2053,WL,8/8/12,cyclopoid,0.334
2054,WL,8/8/12,cyclopoid,0.422
2055,WL,8/8/12,cyclopoid,0.273
2056,WL,8/8/12,cyclopoid,0.31
2057,WL,8/8/12,cyclopoid,0.509
2058,WL,8/8/12,cyclopoid,0.354
2059,WL,8/8/12,cyclopoid,0.391
2060,WL,8/8/12,cyclopoid,0.303
2061,WL,8/8/12,cyclopoid,0.295
2062,WL,8/8/12,cyclopoid,0.361
2063,WL,8/8/12,cyclopoid,0.368
2064,WL,8/8/12,cyclopoid,0.488
2065,WL,8/8/12,cyclopoid,0.424
2066,WL,8/8/12,holopedium,0.276
